   0.16225491e+01     0.10304984e+01
   0.16225849e+01     0.10305001e+01
   0.16226208e+01     0.10305017e+01
   0.16226566e+01     0.10305034e+01
   0.16226925e+01     0.10305050e+01
   0.16227283e+01     0.10305067e+01
   0.16227642e+01     0.10305084e+01
   0.16228000e+01     0.10305100e+01
   0.16228359e+01     0.10305117e+01
   0.16228717e+01     0.10305133e+01
   0.16229076e+01     0.10305150e+01
   0.16229434e+01     0.10305166e+01
   0.16229793e+01     0.10305183e+01
   0.16230151e+01     0.10305199e+01
   0.16230510e+01     0.10305216e+01
   0.16230868e+01     0.10305232e+01
   0.16231227e+01     0.10305249e+01
   0.16231585e+01     0.10305265e+01
   0.16231944e+01     0.10305281e+01
   0.16232302e+01     0.10305298e+01
   0.16232661e+01     0.10305314e+01
   0.16233019e+01     0.10305331e+01
   0.16233378e+01     0.10305347e+01
   0.16233736e+01     0.10305363e+01
   0.16234095e+01     0.10305380e+01
   0.16234453e+01     0.10305396e+01
   0.16234812e+01     0.10305412e+01
   0.16235170e+01     0.10305429e+01
   0.16235529e+01     0.10305445e+01
   0.16235887e+01     0.10305461e+01
   0.16236246e+01     0.10305478e+01
   0.16236604e+01     0.10305494e+01
   0.16236962e+01     0.10305510e+01
   0.16237321e+01     0.10305526e+01
   0.16237679e+01     0.10305543e+01
   0.16238038e+01     0.10305559e+01
   0.16238396e+01     0.10305575e+01
   0.16238755e+01     0.10305591e+01
   0.16239113e+01     0.10305607e+01
   0.16239472e+01     0.10305624e+01
   0.16239830e+01     0.10305640e+01
   0.16240189e+01     0.10305656e+01
   0.16240547e+01     0.10305672e+01
   0.16240906e+01     0.10305688e+01
   0.16241264e+01     0.10305704e+01
   0.16241623e+01     0.10305721e+01
   0.16241981e+01     0.10305737e+01
   0.16242340e+01     0.10305753e+01
   0.16242698e+01     0.10305769e+01
   0.16243057e+01     0.10305785e+01
   0.16243415e+01     0.10305801e+01
   0.16243774e+01     0.10305817e+01
   0.16244132e+01     0.10305833e+01
   0.16244491e+01     0.10305849e+01
   0.16244849e+01     0.10305865e+01
   0.16245208e+01     0.10305881e+01
   0.16245566e+01     0.10305897e+01
   0.16245925e+01     0.10305913e+01
   0.16246283e+01     0.10305929e+01
   0.16246642e+01     0.10305945e+01
   0.16247000e+01     0.10305961e+01
   0.16247359e+01     0.10305977e+01
   0.16247717e+01     0.10305993e+01
   0.16248076e+01     0.10306009e+01
   0.16248434e+01     0.10306025e+01
   0.16248793e+01     0.10306041e+01
   0.16249151e+01     0.10306057e+01
   0.16249510e+01     0.10306073e+01
   0.16249868e+01     0.10306088e+01
   0.16250227e+01     0.10306104e+01
   0.16250585e+01     0.10306120e+01
   0.16250944e+01     0.10306136e+01
   0.16251302e+01     0.10306152e+01
   0.16251661e+01     0.10306168e+01
   0.16252019e+01     0.10306184e+01
   0.16252378e+01     0.10306199e+01
   0.16252736e+01     0.10306215e+01
   0.16253095e+01     0.10306231e+01
   0.16253453e+01     0.10306247e+01
   0.16253812e+01     0.10306262e+01
   0.16254170e+01     0.10306278e+01
   0.16254529e+01     0.10306294e+01
   0.16254887e+01     0.10306310e+01
   0.16255246e+01     0.10306325e+01
   0.16255604e+01     0.10306341e+01
   0.16255962e+01     0.10306357e+01
   0.16256321e+01     0.10306373e+01
   0.16256679e+01     0.10306388e+01
   0.16257038e+01     0.10306404e+01
   0.16257396e+01     0.10306420e+01
   0.16257755e+01     0.10306435e+01
   0.16258113e+01     0.10306451e+01
   0.16258472e+01     0.10306466e+01
   0.16258830e+01     0.10306482e+01
   0.16259189e+01     0.10306498e+01
   0.16259547e+01     0.10306513e+01
   0.16259906e+01     0.10306529e+01
   0.16260264e+01     0.10306544e+01
   0.16260623e+01     0.10306560e+01
   0.16260981e+01     0.10306576e+01
   0.16261340e+01     0.10306591e+01
   0.16261698e+01     0.10306607e+01
   0.16262057e+01     0.10306622e+01
   0.16262415e+01     0.10306638e+01
   0.16262774e+01     0.10306653e+01
   0.16263132e+01     0.10306669e+01
   0.16263491e+01     0.10306684e+01
